data,trip_creation_time,route_schedule_uuid,route_type,trip_uuid,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor
training,2018-09-20 18:00:57.961619,thanos::sroute:0f0eca7d-26f1-4397-9673-7e2052ca605e,FTL,trip-153746645796136771,IND389001AAA,Godhra_DC (Gujarat),IND389151AAA,Dahod_DC (Gujarat),2018-09-21 03:06:39.563760,2018-09-21 04:59:18.629524,112.0,False,62,2018-09-21 03:10:37,62.34832517151192,103.0,49.0,67.8451,2.1020408163265305,51.0,12.0,16.8555,4.25
training,2018-09-20 18:00:57.961619,thanos::sroute:0f0eca7d-26f1-4397-9673-7e2052ca605e,FTL,trip-153746645796136771,IND389151AAA,Dahod_DC (Gujarat),IND457661AAA,Jhabua_Ward11_D (Madhya Pradesh),2018-09-21 04:59:18.629524,2018-09-21 07:47:07.320079,167.0,True,22,2018-09-21 06:12:36,22.26365916485238,85.0,22.0,30.3459,3.863636363636364,85.0,22.0,30.3459,3.863636363636364
training,2018-09-20 18:00:57.961619,thanos::sroute:0f0eca7d-26f1-4397-9673-7e2052ca605e,FTL,trip-153746645796136771,IND389151AAA,Dahod_DC (Gujarat),IND457661AAA,Jhabua_Ward11_D (Madhya Pradesh),2018-09-21 04:59:18.629524,2018-09-21 07:47:07.320079,167.0,False,36,2018-09-21 05:33:09,36.21902747198038,125.0,33.0,45.2989,3.787878787878788,39.0,10.0,14.9531,3.9
test,2018-10-01 04:51:57.621598,thanos::sroute:e40392e5-5721-4d1e-8c96-08a860ee35a4,Carting,trip-153836951762137435,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND382345AAA,Amdavad_East (Gujarat),2018-10-01 04:51:57.621598,2018-10-01 07:29:02.015727,157.0,True,9,2018-10-01 06:57:53,10.3896305802152,28.0,12.0,14.5605,2.333333333333333,28.0,12.0,14.5605,2.333333333333333
test,2018-10-01 04:51:57.621598,thanos::sroute:e40392e5-5721-4d1e-8c96-08a860ee35a4,Carting,trip-153836951762137435,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND382345AAA,Amdavad_East (Gujarat),2018-10-01 04:51:57.621598,2018-10-01 07:29:02.015727,157.0,False,15,2018-10-01 06:47:53,15.99801013981322,38.0,17.0,20.6962,2.235294117647059,10.0,4.0,6.1356,2.5
training,2018-09-12 01:45:48.183280,thanos::sroute:e5f8f2f5-c05a-46d7-986e-46eaf324cefd,FTL,trip-153671674818301757,IND384205AAA,Mehsana_Panchot_IP (Gujarat),IND384170AAA,Unjha_DC (Gujarat),2018-09-12 01:45:48.183280,2018-09-12 02:46:32.524910,60.0,True,22,2018-09-12 02:05:55,22.96920060991418,28.0,27.0,27.3182,1.037037037037037,28.0,27.0,27.3182,1.037037037037037
training,2018-09-12 01:45:48.183280,thanos::sroute:e5f8f2f5-c05a-46d7-986e-46eaf324cefd,FTL,trip-153671674818301757,IND384205AAA,Mehsana_Panchot_IP (Gujarat),IND384170AAA,Unjha_DC (Gujarat),2018-09-12 01:45:48.183280,2018-09-12 02:46:32.524910,60.0,False,21,2018-09-12 01:59:54,21.36373444268235,34.0,28.0,28.3266,1.2142857142857142,6.0,3.0,3.2325,2.0
training,2018-09-12 01:45:48.183280,thanos::sroute:e5f8f2f5-c05a-46d7-986e-46eaf324cefd,FTL,trip-153671674818301757,IND384265AAB,Patan_Central_D_2 (Gujarat),IND385320AAA,Bhabhar_TirupDPP_D (Gujarat),2018-09-12 03:23:13.167965,2018-09-12 05:10:23.045830,107.0,True,22,2018-09-12 04:33:54,23.671741734664035,36.0,33.0,28.2061,1.0909090909090908,36.0,33.0,28.2061,1.0909090909090908
training,2018-09-12 01:45:48.183280,thanos::sroute:e5f8f2f5-c05a-46d7-986e-46eaf324cefd,FTL,trip-153671674818301757,IND384265AAB,Patan_Central_D_2 (Gujarat),IND385320AAA,Bhabhar_TirupDPP_D (Gujarat),2018-09-12 03:23:13.167965,2018-09-12 05:10:23.045830,107.0,True,44,2018-09-12 04:03:55,44.61166661882143,65.0,58.0,51.7918,1.1206896551724137,29.0,24.0,23.5857,1.2083333333333333
training,2018-09-12 01:45:48.183280,thanos::sroute:e5f8f2f5-c05a-46d7-986e-46eaf324cefd,FTL,trip-153671674818301757,IND384265AAB,Patan_Central_D_2 (Gujarat),IND385320AAA,Bhabhar_TirupDPP_D (Gujarat),2018-09-12 03:23:13.167965,2018-09-12 05:10:23.045830,107.0,False,62,2018-09-12 03:23:13.167965,62.129067142595794,106.0,77.0,84.76389999999999,1.3766233766233766,40.0,25.0,27.8133,1.6
training,2018-09-12 01:45:48.183280,thanos::sroute:e5f8f2f5-c05a-46d7-986e-46eaf324cefd,FTL,trip-153671674818301757,IND385320AAA,Bhabhar_TirupDPP_D (Gujarat),IND385340AAB,Radhanpur_Santalpr_D (Gujarat),2018-09-12 05:10:23.045830,2018-09-12 05:43:51.100705,33.0,True,22,2018-09-12 05:21:26,22.785423959660037,20.0,30.0,24.503400000000003,0.6666666666666666,20.0,30.0,24.503400000000003,0.6666666666666666
training,2018-09-24 22:29:38.127495,thanos::sroute:c57f3600-80a6-44b6-835e-aad83da2f737,Carting,trip-153782817812725950,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND380005AAA,Amd_Chandkheda_Dc (Gujarat),2018-09-24 22:29:38.127495,2018-09-25 00:34:32.463587,124.0,True,9,2018-09-24 23:59:54,9.941035336638665,16.0,12.0,11.914,1.3333333333333333,16.0,12.0,11.914,1.3333333333333333
training,2018-09-24 22:29:38.127495,thanos::sroute:c57f3600-80a6-44b6-835e-aad83da2f737,Carting,trip-153782817812725950,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND380005AAA,Amd_Chandkheda_Dc (Gujarat),2018-09-24 22:29:38.127495,2018-09-25 00:34:32.463587,124.0,True,18,2018-09-24 23:43:54,19.57899615576921,32.0,20.0,23.4876,1.6,16.0,9.0,11.8317,1.7777777777777777
training,2018-09-24 22:29:38.127495,thanos::sroute:c57f3600-80a6-44b6-835e-aad83da2f737,Carting,trip-153782817812725950,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND380005AAA,Amd_Chandkheda_Dc (Gujarat),2018-09-24 22:29:38.127495,2018-09-25 00:34:32.463587,124.0,False,21,2018-09-24 23:41:55,21.58046459837203,33.0,22.0,25.5662,1.5,1.0,1.0,2.0787,1.0
training,2018-09-24 22:29:38.127495,thanos::sroute:c57f3600-80a6-44b6-835e-aad83da2f737,Carting,trip-153782817812725950,IND382421AAA,Gandhinagar_DC (Gujarat),IND382721AAA,Gandhinagar_Kalol_DC (Gujarat),2018-09-25 01:50:00.882097,2018-09-25 02:33:03.880652,43.0,True,9,2018-09-25 02:05:55,9.528723605945268,18.0,15.0,11.6904,1.2,18.0,15.0,11.6904,1.2
training,2018-09-24 22:29:38.127495,thanos::sroute:c57f3600-80a6-44b6-835e-aad83da2f737,Carting,trip-153782817812725950,IND382421AAA,Gandhinagar_DC (Gujarat),IND382721AAA,Gandhinagar_Kalol_DC (Gujarat),2018-09-25 01:50:00.882097,2018-09-25 02:33:03.880652,43.0,False,12,2018-09-25 01:57:55,12.740787853574416,26.0,17.0,16.423599999999997,1.5294117647058822,8.0,6.0,7.3931,1.3333333333333333
training,2018-09-24 22:29:38.127495,thanos::sroute:c57f3600-80a6-44b6-835e-aad83da2f737,Carting,trip-153782817812725950,IND382721AAA,Gandhinagar_Kalol_DC (Gujarat),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-09-25 02:47:12.751291,2018-09-25 04:53:45.176669,126.0,True,9,2018-09-25 04:35:56,10.006657967786625,15.0,8.0,12.1434,1.875,15.0,8.0,12.1434,1.875
training,2018-09-24 22:29:38.127495,thanos::sroute:c57f3600-80a6-44b6-835e-aad83da2f737,Carting,trip-153782817812725950,IND382721AAA,Gandhinagar_Kalol_DC (Gujarat),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-09-25 02:47:12.751291,2018-09-25 04:53:45.176669,126.0,True,18,2018-09-25 04:09:57,23.00649837348385,41.0,21.0,26.3004,1.9523809523809523,25.0,12.0,14.157,2.083333333333333
training,2018-09-24 22:29:38.127495,thanos::sroute:c57f3600-80a6-44b6-835e-aad83da2f737,Carting,trip-153782817812725950,IND382721AAA,Gandhinagar_Kalol_DC (Gujarat),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-09-25 02:47:12.751291,2018-09-25 04:53:45.176669,126.0,True,36,2018-09-25 02:47:12.751291,38.22385251530102,124.0,42.0,44.398,2.952380952380953,82.0,28.0,28.1207,2.9285714285714284
training,2018-09-24 22:29:38.127495,thanos::sroute:c57f3600-80a6-44b6-835e-aad83da2f737,Carting,trip-153782817812725950,IND382721AAA,Gandhinagar_Kalol_DC (Gujarat),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-09-25 02:47:12.751291,2018-09-25 04:53:45.176669,126.0,False,38,2018-09-25 02:47:12.751291,38.42170298904176,124.0,42.0,44.398,2.952380952380953,0.0,0.0,0.0,-1.0
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,22,2018-09-28 19:30:01,22.052504389502733,24.0,22.0,24.279,1.0909090909090908,24.0,22.0,24.279,1.0909090909090908
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,44,2018-09-28 18:56:03,45.5211004801607,57.0,50.0,55.1103,1.14,33.0,28.0,30.8313,1.1785714285714286
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,66,2018-09-28 18:20:02,66.37205502570136,94.0,72.0,77.9278,1.3055555555555556,36.0,21.0,22.8175,1.7142857142857142
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,88,2018-09-28 17:12:04,88.79173382030221,161.0,97.0,105.8725,1.6597938144329898,67.0,25.0,27.9448,2.68
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,110,2018-09-28 16:44:03,110.99869339453818,189.0,122.0,132.8596,1.5491803278688523,28.0,24.0,26.9871,1.1666666666666667
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,132,2018-09-28 15:56:04,132.03547371427172,237.0,144.0,160.59570000000002,1.6458333333333333,47.0,42.0,46.3392,1.119047619047619
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,154,2018-09-28 15:26:02,154.5254887888304,268.0,167.0,187.7145,1.6047904191616766,30.0,23.0,27.1187,1.3043478260869563
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,176,2018-09-28 14:48:04,180.6370837641477,305.0,191.0,222.7445,1.5968586387434556,37.0,24.0,35.03,1.5416666666666667
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,198,2018-09-28 14:14:01,198.52707495600055,340.0,207.0,244.9829,1.642512077294686,34.0,15.0,22.2385,2.2666666666666666
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,220,2018-09-28 13:48:02,220.0382885644259,366.0,225.0,270.2127,1.6266666666666667,25.0,17.0,25.2298,1.4705882352941178
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,242,2018-09-28 13:14:03,242.82742011295045,399.0,245.0,298.0741,1.6285714285714286,33.0,19.0,27.8613,1.736842105263158
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,264,2018-09-28 11:54:04,267.1917080607904,479.0,268.0,329.4567,1.787313432835821,79.0,23.0,31.3827,3.4347826086956523
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,286,2018-09-28 11:06:02,286.2170223490279,528.0,282.0,349.8872,1.872340425531915,48.0,14.0,20.4305,3.4285714285714284
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,308,2018-09-28 10:38:07,308.33764816093463,555.0,299.0,374.0863,1.8561872909699,27.0,17.0,24.1991,1.588235294117647
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,330,2018-09-28 10:10:08,330.05907520389985,583.0,319.0,402.4563,1.827586206896552,27.0,20.0,28.37,1.35
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,352,2018-09-28 09:38:02,352.0728884650482,616.0,338.0,428.1964,1.822485207100592,32.0,18.0,25.7401,1.7777777777777777
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,374,2018-09-28 09:04:03,374.030464984669,649.0,358.0,456.5795,1.812849162011173,33.0,20.0,28.3831,1.65
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,396,2018-09-28 08:34:02,396.1589714684807,680.0,376.0,482.3466,1.8085106382978724,30.0,18.0,25.7672,1.6666666666666667
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,418,2018-09-28 08:02:04,418.04609060451367,711.0,394.0,508.7075,1.8045685279187815,31.0,18.0,26.3609,1.7222222222222223
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,440,2018-09-28 07:34:02,440.52923541461473,740.0,413.0,534.8068000000001,1.791767554479419,28.0,18.0,26.0992,1.5555555555555556
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,462,2018-09-28 07:10:05,462.0732375055619,763.0,431.0,560.0912,1.7703016241299303,23.0,17.0,25.2845,1.3529411764705883
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,484,2018-09-28 06:44:02,484.01754758074907,790.0,448.0,585.4103,1.7633928571428572,26.0,17.0,25.3191,1.5294117647058822
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,506,2018-09-28 05:00:03,506.0440684114381,893.0,475.0,622.7278,1.88,103.0,26.0,37.3303,3.9615384615384617
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,528,2018-09-28 04:28:25,528.1957742413848,925.0,496.0,652.9223000000001,1.8649193548387095,31.0,21.0,30.1944,1.4761904761904765
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,550,2018-09-28 03:58:05,551.2689875214621,955.0,518.0,684.5785999999999,1.843629343629344,30.0,22.0,31.6563,1.3636363636363635
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,572,2018-09-28 03:10:05,572.1262571771877,1003.0,537.0,710.784,1.867783985102421,48.0,18.0,26.2054,2.6666666666666665
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,594,2018-09-28 02:42:02,594.162168545123,1032.0,558.0,734.4545,1.8494623655913975,28.0,20.0,23.6705,1.4
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,616,2018-09-28 02:06:03,616.1413746791071,1067.0,577.0,763.1342,1.8492201039861351,35.0,23.0,25.6353,1.5217391304347827
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,638,2018-09-28 01:40:07,638.1139739598196,1093.0,594.0,786.8004,1.84006734006734,25.0,16.0,23.6662,1.5625
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,660,2018-09-28 01:16:07,660.0562906403723,1117.0,610.0,809.9283,1.8311475409836069,24.0,16.0,23.1279,1.5
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,682,2018-09-28 00:56:04,682.1334122474901,1137.0,626.0,832.8769,1.81629392971246,20.0,16.0,22.9486,1.25
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,704,2018-09-28 00:32:03,704.2110996048161,1161.0,643.0,856.3133,1.8055987558320368,24.0,16.0,23.436400000000003,1.5
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,726,2018-09-28 00:08:01,726.1151741072606,1186.0,660.0,881.3688000000001,1.7969696969696969,24.0,17.0,25.0556,1.411764705882353
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,True,748,2018-09-27 23:32:04,748.9308498693259,1221.0,689.0,907.8946,1.772133526850508,35.0,28.0,26.5258,1.25
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),2018-09-27 19:40:10.281134,2018-09-28 20:34:03.197822,1493.0,False,754,2018-09-27 23:24:02,754.0222898934419,1230.0,695.0,913.3769,1.7697841726618706,8.0,12.0,11.3857,0.6666666666666666
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),IND395023AAA,Surat_HUB (Gujarat),2018-09-28 20:34:03.197822,2018-09-29 01:50:12.893653,316.0,True,22,2018-09-29 00:56:02,23.13556301457443,43.0,27.0,36.424,1.5925925925925926,43.0,27.0,36.424,1.5925925925925926
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),IND395023AAA,Surat_HUB (Gujarat),2018-09-28 20:34:03.197822,2018-09-29 01:50:12.893653,316.0,True,44,2018-09-29 00:30:03,49.4288056846538,69.0,46.0,64.1135,1.5,25.0,19.0,27.6895,1.3157894736842106
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),IND395023AAA,Surat_HUB (Gujarat),2018-09-28 20:34:03.197822,2018-09-29 01:50:12.893653,316.0,True,66,2018-09-29 00:01:59,66.24348683538425,98.0,60.0,83.307,1.6333333333333333,28.0,13.0,19.1934,2.1538461538461537
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),IND395023AAA,Surat_HUB (Gujarat),2018-09-28 20:34:03.197822,2018-09-29 01:50:12.893653,316.0,True,88,2018-09-28 23:12:03,88.07080261235538,147.0,77.0,104.6362,1.9090909090909087,49.0,18.0,25.7177,2.7222222222222223
test,2018-09-27 19:40:10.281134,thanos::sroute:e866c00e-7bac-4648-aefb-bed86933f8ec,FTL,trip-153807721028086189,IND390022AAA,Vadodara_Karelibaug_DPC (Gujarat),IND395023AAA,Surat_HUB (Gujarat),2018-09-28 20:34:03.197822,2018-09-29 01:50:12.893653,316.0,True,110,2018-09-28 22:48:00,110.0950228924423,172.0,92.0,126.9182,1.8695652173913044,24.0,15.0,22.282,1.6
