data,trip_creation_time,route_schedule_uuid,route_type,trip_uuid,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor
training,2018-09-20 21:14:54.685639,thanos::sroute:c89bcbd0-26ee-4dc1-b9e7-cea160959376,Carting,trip-153747809468538944,IND711303AAA,Bagnan_Harop_D (West Bengal),IND721134AAB,Kolaghat_Central_DPP_2 (West Bengal),2018-09-21 01:14:51.992548,2018-09-21 02:23:15.728895,68.0,True,9,2018-09-21 01:54:08,9.465854217377318,18.0,30.0,37.5146,0.6,18.0,30.0,37.5146,0.6
training,2018-09-20 21:14:54.685639,thanos::sroute:c89bcbd0-26ee-4dc1-b9e7-cea160959376,Carting,trip-153747809468538944,IND711303AAA,Bagnan_Harop_D (West Bengal),IND721134AAB,Kolaghat_Central_DPP_2 (West Bengal),2018-09-21 01:14:51.992548,2018-09-21 02:23:15.728895,68.0,False,15,2018-09-21 01:42:07,15.55631379736298,30.0,37.0,44.8723,0.8108108108108109,12.0,6.0,7.357699999999999,2.0
training,2018-09-20 21:14:54.685639,thanos::sroute:c89bcbd0-26ee-4dc1-b9e7-cea160959376,Carting,trip-153747809468538944,IND721134AAB,Kolaghat_Central_DPP_2 (West Bengal),IND721139AAC,Panskura_Central_D_3 (West Bengal),2018-09-21 02:23:15.728895,2018-09-21 03:06:39.499096,43.0,True,9,2018-09-21 02:44:07,10.884433629731388,14.0,9.0,12.6404,1.5555555555555556,14.0,9.0,12.6404,1.5555555555555556
training,2018-09-20 21:14:54.685639,thanos::sroute:c89bcbd0-26ee-4dc1-b9e7-cea160959376,Carting,trip-153747809468538944,IND721134AAB,Kolaghat_Central_DPP_2 (West Bengal),IND721139AAC,Panskura_Central_D_3 (West Bengal),2018-09-21 02:23:15.728895,2018-09-21 03:06:39.499096,43.0,False,13,2018-09-21 02:32:08,13.74324486098456,26.0,16.0,18.0331,1.625,11.0,6.0,5.3927,1.8333333333333333
training,2018-09-23 02:33:08.055290,thanos::sroute:66a3483b-258f-4d1d-8ff3-18c5d2b27f42,Carting,trip-153766998805489250,IND110037AAM,Delhi_Airport_H (Delhi),IND110024AAA,Delhi_Lajpat_IP (Delhi),2018-09-23 02:33:08.055290,2018-09-23 05:43:53.030149,190.0,True,9,2018-09-23 05:14:30,9.144110748923742,24.0,10.0,12.7966,2.4,24.0,10.0,12.7966,2.4
training,2018-09-23 02:33:08.055290,thanos::sroute:66a3483b-258f-4d1d-8ff3-18c5d2b27f42,Carting,trip-153766998805489250,IND110037AAM,Delhi_Airport_H (Delhi),IND110024AAA,Delhi_Lajpat_IP (Delhi),2018-09-23 02:33:08.055290,2018-09-23 05:43:53.030149,190.0,False,17,2018-09-23 04:54:28,17.991939079690997,44.0,23.0,24.7317,1.9130434782608696,20.0,13.0,11.9351,1.5384615384615383
training,2018-09-17 00:02:04.015292,thanos::sroute:83cc6bc3-6aea-456b-879b-e99a90380aec,Carting,trip-153714252401491359,IND781005AAA,Guwahati_North (Assam),IND781018AAB,Guwahati_Hub (Assam),2018-09-17 05:19:33.080940,2018-09-17 06:08:39.654777,49.0,True,9,2018-09-17 05:19:57.694182,9.23250784028814,47.0,42.0,39.2136,1.119047619047619,47.0,42.0,39.2136,1.119047619047619
training,2018-09-17 00:02:04.015292,thanos::sroute:83cc6bc3-6aea-456b-879b-e99a90380aec,Carting,trip-153714252401491359,IND781005AAA,Guwahati_North (Assam),IND781018AAB,Guwahati_Hub (Assam),2018-09-17 05:19:33.080940,2018-09-17 06:08:39.654777,49.0,False,9,2018-09-17 05:19:57.694182,9.40565776403261,47.0,42.0,39.2136,1.119047619047619,0.0,0.0,0.0,-1.0
training,2018-09-16 22:00:17.460523,thanos::sroute:40f21813-9f30-4ecb-abe0-dac97f90ddae,Carting,trip-153713521746015019,IND000000AFT,Mumbai_Sanpada_I (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2018-09-16 22:00:17.460523,2018-09-16 23:04:25.899293,64.0,True,9,2018-09-16 22:21:54,12.960436089836614,40.0,17.0,19.4611,2.3529411764705883,40.0,17.0,19.4611,2.3529411764705883
training,2018-09-16 22:00:17.460523,thanos::sroute:40f21813-9f30-4ecb-abe0-dac97f90ddae,Carting,trip-153713521746015019,IND000000AFT,Mumbai_Sanpada_I (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2018-09-16 22:00:17.460523,2018-09-16 23:04:25.899293,64.0,False,16,2018-09-16 22:13:56,16.372774792351876,48.0,22.0,23.8301,2.1818181818181817,7.0,4.0,4.3691,1.75
training,2018-09-25 06:14:51.782383,thanos::sroute:3ec07aec-3673-496a-88b6-a110b3ea6bb0,Carting,trip-153785609178210142,IND110037AAM,Delhi_Airport_H (Delhi),IND110035AAC,Delhi_North_R_8 (Delhi),2018-09-25 06:14:51.782383,2018-09-25 11:01:05.014961,286.0,True,9,2018-09-25 08:56:11,9.099919891136242,34.0,12.0,12.7653,2.833333333333333,34.0,12.0,12.7653,2.833333333333333
training,2018-09-25 06:14:51.782383,thanos::sroute:3ec07aec-3673-496a-88b6-a110b3ea6bb0,Carting,trip-153785609178210142,IND110037AAM,Delhi_Airport_H (Delhi),IND110035AAC,Delhi_North_R_8 (Delhi),2018-09-25 06:14:51.782383,2018-09-25 11:01:05.014961,286.0,False,14,2018-09-25 08:36:42,14.135872091201389,53.0,19.0,17.0411,2.789473684210526,19.0,7.0,6.804600000000001,2.7142857142857144
training,2018-09-25 06:14:51.782383,thanos::sroute:3ec07aec-3673-496a-88b6-a110b3ea6bb0,Carting,trip-153785609178210142,IND110035AAC,Delhi_North_R_8 (Delhi),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-25 11:01:05.014961,2018-09-25 17:56:44.288755,415.0,True,9,2018-09-25 17:12:21,9.449644722314458,22.0,14.0,16.1784,1.5714285714285714,22.0,14.0,16.1784,1.5714285714285714
training,2018-09-25 06:14:51.782383,thanos::sroute:3ec07aec-3673-496a-88b6-a110b3ea6bb0,Carting,trip-153785609178210142,IND110035AAC,Delhi_North_R_8 (Delhi),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-25 11:01:05.014961,2018-09-25 17:56:44.288755,415.0,False,14,2018-09-25 17:04:22,14.283302496967044,30.0,18.0,20.348,1.6666666666666667,7.0,3.0,4.1696,2.333333333333333
training,2018-09-18 21:54:53.611673,thanos::sroute:5a20b23f-8eef-444c-ba8f-099fdb44e599,Carting,trip-153730769361145100,IND712311AAA,Kolkata_Dankuni_HB (West Bengal),IND700065AAA,CCU_Beliaghata_DPC (West Bengal),2018-09-18 21:54:53.611673,2018-09-19 00:21:14.971350,146.0,True,9,2018-09-18 23:35:19,9.692440851895896,40.0,16.0,13.5821,2.5,40.0,16.0,13.5821,2.5
training,2018-09-18 21:54:53.611673,thanos::sroute:5a20b23f-8eef-444c-ba8f-099fdb44e599,Carting,trip-153730769361145100,IND712311AAA,Kolkata_Dankuni_HB (West Bengal),IND700065AAA,CCU_Beliaghata_DPC (West Bengal),2018-09-18 21:54:53.611673,2018-09-19 00:21:14.971350,146.0,False,16,2018-09-18 23:05:21,16.26938591332918,69.0,21.0,20.8342,3.2857142857142856,29.0,5.0,7.252,5.8
training,2018-09-13 01:13:03.332757,thanos::sroute:3f001d56-e933-4ba1-a7cf-26828f7208c9,Carting,trip-153680118333249292,IND515134AAA,Puttaprthi_Gokulam_D (Andhra Pradesh),IND515201AAA,Hindupur_Parigi_D (Andhra Pradesh),2018-09-13 01:13:03.332757,2018-09-13 02:52:51.053491,99.0,True,9,2018-09-13 02:31:28,9.68332550668571,20.0,9.0,10.3811,2.2222222222222223,20.0,9.0,10.3811,2.2222222222222223
training,2018-09-13 01:13:03.332757,thanos::sroute:3f001d56-e933-4ba1-a7cf-26828f7208c9,Carting,trip-153680118333249292,IND515134AAA,Puttaprthi_Gokulam_D (Andhra Pradesh),IND515201AAA,Hindupur_Parigi_D (Andhra Pradesh),2018-09-13 01:13:03.332757,2018-09-13 02:52:51.053491,99.0,True,18,2018-09-13 02:19:30,18.97521233312995,31.0,19.0,20.5603,1.631578947368421,11.0,9.0,10.179200000000002,1.2222222222222223
training,2018-09-13 01:13:03.332757,thanos::sroute:3f001d56-e933-4ba1-a7cf-26828f7208c9,Carting,trip-153680118333249292,IND515134AAA,Puttaprthi_Gokulam_D (Andhra Pradesh),IND515201AAA,Hindupur_Parigi_D (Andhra Pradesh),2018-09-13 01:13:03.332757,2018-09-13 02:52:51.053491,99.0,True,27,2018-09-13 02:05:28,28.25664921030941,46.0,28.0,31.1537,1.6428571428571428,14.0,9.0,10.5934,1.5555555555555556
training,2018-09-13 01:13:03.332757,thanos::sroute:3f001d56-e933-4ba1-a7cf-26828f7208c9,Carting,trip-153680118333249292,IND515134AAA,Puttaprthi_Gokulam_D (Andhra Pradesh),IND515201AAA,Hindupur_Parigi_D (Andhra Pradesh),2018-09-13 01:13:03.332757,2018-09-13 02:52:51.053491,99.0,True,36,2018-09-13 01:51:22,37.68689423366894,60.0,39.0,43.0477,1.5384615384615383,14.0,10.0,11.894,1.4
training,2018-09-13 01:13:03.332757,thanos::sroute:3f001d56-e933-4ba1-a7cf-26828f7208c9,Carting,trip-153680118333249292,IND515134AAA,Puttaprthi_Gokulam_D (Andhra Pradesh),IND515201AAA,Hindupur_Parigi_D (Andhra Pradesh),2018-09-13 01:13:03.332757,2018-09-13 02:52:51.053491,99.0,True,45,2018-09-13 01:33:26,45.02175481224837,78.0,51.0,56.1642,1.5294117647058822,17.0,12.0,13.1166,1.4166666666666667
training,2018-09-13 01:13:03.332757,thanos::sroute:3f001d56-e933-4ba1-a7cf-26828f7208c9,Carting,trip-153680118333249292,IND515134AAA,Puttaprthi_Gokulam_D (Andhra Pradesh),IND515201AAA,Hindupur_Parigi_D (Andhra Pradesh),2018-09-13 01:13:03.332757,2018-09-13 02:52:51.053491,99.0,False,49,2018-09-13 01:23:20,49.13594533277772,88.0,59.0,62.9882,1.4915254237288136,10.0,7.0,6.824,1.4285714285714286
training,2018-09-13 01:13:03.332757,thanos::sroute:3f001d56-e933-4ba1-a7cf-26828f7208c9,Carting,trip-153680118333249292,IND515201AAA,Hindupur_Parigi_D (Andhra Pradesh),IND515134AAA,Puttaprthi_Gokulam_D (Andhra Pradesh),2018-09-13 02:52:51.053491,2018-09-13 05:13:10.988407,140.0,True,9,2018-09-13 04:23:29,10.952037485094634,29.0,19.0,19.1194,1.5263157894736843,29.0,19.0,19.1194,1.5263157894736843
training,2018-09-13 01:13:03.332757,thanos::sroute:3f001d56-e933-4ba1-a7cf-26828f7208c9,Carting,trip-153680118333249292,IND515201AAA,Hindupur_Parigi_D (Andhra Pradesh),IND515134AAA,Puttaprthi_Gokulam_D (Andhra Pradesh),2018-09-13 02:52:51.053491,2018-09-13 05:13:10.988407,140.0,True,18,2018-09-13 04:11:24,19.00374396986883,42.0,27.0,27.5145,1.5555555555555556,12.0,7.0,8.3952,1.7142857142857142
training,2018-09-13 01:13:03.332757,thanos::sroute:3f001d56-e933-4ba1-a7cf-26828f7208c9,Carting,trip-153680118333249292,IND515201AAA,Hindupur_Parigi_D (Andhra Pradesh),IND515134AAA,Puttaprthi_Gokulam_D (Andhra Pradesh),2018-09-13 02:52:51.053491,2018-09-13 05:13:10.988407,140.0,True,27,2018-09-13 03:53:24,27.513073734524934,60.0,38.0,39.7095,1.5789473684210529,18.0,11.0,12.195,1.6363636363636365
training,2018-09-13 01:13:03.332757,thanos::sroute:3f001d56-e933-4ba1-a7cf-26828f7208c9,Carting,trip-153680118333249292,IND515201AAA,Hindupur_Parigi_D (Andhra Pradesh),IND515134AAA,Puttaprthi_Gokulam_D (Andhra Pradesh),2018-09-13 02:52:51.053491,2018-09-13 05:13:10.988407,140.0,True,36,2018-09-13 03:41:27,36.07931883368381,71.0,47.0,49.515800000000006,1.5106382978723405,11.0,9.0,9.8062,1.2222222222222223
training,2018-09-13 01:13:03.332757,thanos::sroute:3f001d56-e933-4ba1-a7cf-26828f7208c9,Carting,trip-153680118333249292,IND515201AAA,Hindupur_Parigi_D (Andhra Pradesh),IND515134AAA,Puttaprthi_Gokulam_D (Andhra Pradesh),2018-09-13 02:52:51.053491,2018-09-13 05:13:10.988407,140.0,True,45,2018-09-13 03:27:22,46.29923580781772,86.0,57.0,60.6473,1.5087719298245614,14.0,10.0,11.1315,1.4
training,2018-09-13 01:13:03.332757,thanos::sroute:3f001d56-e933-4ba1-a7cf-26828f7208c9,Carting,trip-153680118333249292,IND515201AAA,Hindupur_Parigi_D (Andhra Pradesh),IND515134AAA,Puttaprthi_Gokulam_D (Andhra Pradesh),2018-09-13 02:52:51.053491,2018-09-13 05:13:10.988407,140.0,False,49,2018-09-13 03:21:41,49.09764249599084,91.0,60.0,63.7012,1.5166666666666666,5.0,2.0,3.0539,2.5
test,2018-10-01 02:43:26.584580,thanos::sroute:25115acf-4934-4e64-aa56-85531cadc0d5,Carting,trip-153836180658431866,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND560300AAA,Bengaluru_KGAirprt_HB (Karnataka),2018-10-01 02:43:26.584580,2018-10-01 06:04:51.985590,201.0,True,9,2018-10-01 05:32:31,9.328994407772957,29.0,14.0,12.7229,2.071428571428572,29.0,14.0,12.7229,2.071428571428572
test,2018-10-01 02:43:26.584580,thanos::sroute:25115acf-4934-4e64-aa56-85531cadc0d5,Carting,trip-153836180658431866,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND560300AAA,Bengaluru_KGAirprt_HB (Karnataka),2018-10-01 02:43:26.584580,2018-10-01 06:04:51.985590,201.0,True,18,2018-10-01 05:14:33,18.04576069844693,47.0,30.0,26.331,1.5666666666666669,17.0,18.0,11.398700000000002,0.9444444444444444
test,2018-10-01 02:43:26.584580,thanos::sroute:25115acf-4934-4e64-aa56-85531cadc0d5,Carting,trip-153836180658431866,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND560300AAA,Bengaluru_KGAirprt_HB (Karnataka),2018-10-01 02:43:26.584580,2018-10-01 06:04:51.985590,201.0,True,27,2018-10-01 04:38:31,27.383931552794817,83.0,47.0,42.4928,1.7659574468085106,36.0,24.0,15.29,1.5
test,2018-10-01 02:43:26.584580,thanos::sroute:25115acf-4934-4e64-aa56-85531cadc0d5,Carting,trip-153836180658431866,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND560300AAA,Bengaluru_KGAirprt_HB (Karnataka),2018-10-01 02:43:26.584580,2018-10-01 06:04:51.985590,201.0,False,27,2018-10-01 03:59:30,27.92513536346398,123.0,47.0,37.2837,2.617021276595745,39.0,7.0,4.7281,5.571428571428571
training,2018-09-12 06:56:50.395953,thanos::sroute:8786609b-8671-4d19-ae85-0f435514abdf,Carting,trip-153673541039568251,IND421302AAN,GreaterThane_Anjur_C (Maharashtra),IND400072AAB,Mumbai Hub (Maharashtra),2018-09-12 06:56:50.395953,2018-09-12 08:59:17.407199,122.0,True,9,2018-09-12 07:53:55,9.155079074142115,26.0,10.0,11.2546,2.6,26.0,10.0,11.2546,2.6
training,2018-09-12 06:56:50.395953,thanos::sroute:8786609b-8671-4d19-ae85-0f435514abdf,Carting,trip-153673541039568251,IND421302AAN,GreaterThane_Anjur_C (Maharashtra),IND400072AAB,Mumbai Hub (Maharashtra),2018-09-12 06:56:50.395953,2018-09-12 08:59:17.407199,122.0,True,18,2018-09-12 07:31:57,19.000812578758325,47.0,19.0,23.728900000000003,2.473684210526316,21.0,8.0,12.4743,2.625
training,2018-09-12 06:56:50.395953,thanos::sroute:8786609b-8671-4d19-ae85-0f435514abdf,Carting,trip-153673541039568251,IND421302AAN,GreaterThane_Anjur_C (Maharashtra),IND400072AAB,Mumbai Hub (Maharashtra),2018-09-12 06:56:50.395953,2018-09-12 08:59:17.407199,122.0,False,20,2018-09-12 07:27:55,20.41029955468776,52.0,22.0,28.1662,2.363636363636364,4.0,3.0,4.4373000000000005,1.3333333333333333
test,2018-09-30 05:09:09.625407,thanos::sroute:dca6268f-741a-4d1a-b1b0-aab13095a366,FTL,trip-153828414962515194,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-30 05:09:09.625407,2018-10-02 07:36:43.253896,3027.0,True,22,2018-10-02 06:20:30,25.29338213505452,76.0,46.0,37.2218,1.6521739130434785,76.0,46.0,37.2218,1.6521739130434785
test,2018-09-30 05:09:09.625407,thanos::sroute:dca6268f-741a-4d1a-b1b0-aab13095a366,FTL,trip-153828414962515194,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-30 05:09:09.625407,2018-10-02 07:36:43.253896,3027.0,True,44,2018-10-02 05:47:31,44.817420221868495,109.0,62.0,60.4216,1.7580645161290325,32.0,22.0,24.3486,1.4545454545454546
test,2018-09-30 05:09:09.625407,thanos::sroute:dca6268f-741a-4d1a-b1b0-aab13095a366,FTL,trip-153828414962515194,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-30 05:09:09.625407,2018-10-02 07:36:43.253896,3027.0,True,66,2018-10-02 05:23:31,67.12538608502976,133.0,81.0,81.7198,1.6419753086419753,24.0,23.0,24.7769,1.0434782608695652
test,2018-09-30 05:09:09.625407,thanos::sroute:dca6268f-741a-4d1a-b1b0-aab13095a366,FTL,trip-153828414962515194,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-30 05:09:09.625407,2018-10-02 07:36:43.253896,3027.0,True,88,2018-10-02 04:56:30,88.67487664316488,160.0,107.0,110.1562,1.4953271028037385,27.0,26.0,28.4365,1.0384615384615383
test,2018-09-30 05:09:09.625407,thanos::sroute:dca6268f-741a-4d1a-b1b0-aab13095a366,FTL,trip-153828414962515194,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-30 05:09:09.625407,2018-10-02 07:36:43.253896,3027.0,True,110,2018-10-02 04:20:30,110.46376253496776,196.0,126.0,131.6471,1.5555555555555556,36.0,31.0,34.0613,1.1612903225806452
test,2018-09-30 05:09:09.625407,thanos::sroute:dca6268f-741a-4d1a-b1b0-aab13095a366,FTL,trip-153828414962515194,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-30 05:09:09.625407,2018-10-02 07:36:43.253896,3027.0,True,132,2018-10-02 03:56:31,134.59389850271396,220.0,148.0,157.69889999999998,1.4864864864864864,23.0,21.0,26.0518,1.0952380952380951
test,2018-09-30 05:09:09.625407,thanos::sroute:dca6268f-741a-4d1a-b1b0-aab13095a366,FTL,trip-153828414962515194,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-30 05:09:09.625407,2018-10-02 07:36:43.253896,3027.0,True,154,2018-10-02 03:35:32,157.02347004916157,241.0,165.0,181.0304,1.460606060606061,20.0,16.0,23.3315,1.25
test,2018-09-30 05:09:09.625407,thanos::sroute:dca6268f-741a-4d1a-b1b0-aab13095a366,FTL,trip-153828414962515194,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-30 05:09:09.625407,2018-10-02 07:36:43.253896,3027.0,True,176,2018-10-02 03:11:30,176.2792940270308,265.0,181.0,202.5788,1.4640883977900552,24.0,15.0,21.5484,1.6
test,2018-09-30 05:09:09.625407,thanos::sroute:dca6268f-741a-4d1a-b1b0-aab13095a366,FTL,trip-153828414962515194,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-30 05:09:09.625407,2018-10-02 07:36:43.253896,3027.0,True,198,2018-10-02 02:50:41,198.24464986309675,286.0,197.0,225.8418,1.4517766497461928,20.0,16.0,23.263,1.25
test,2018-09-30 05:09:09.625407,thanos::sroute:dca6268f-741a-4d1a-b1b0-aab13095a366,FTL,trip-153828414962515194,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-30 05:09:09.625407,2018-10-02 07:36:43.253896,3027.0,True,220,2018-10-02 02:11:32,222.45480473195184,325.0,220.0,255.4503,1.4772727272727273,39.0,22.0,29.6085,1.7727272727272727
test,2018-09-30 05:09:09.625407,thanos::sroute:dca6268f-741a-4d1a-b1b0-aab13095a366,FTL,trip-153828414962515194,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-30 05:09:09.625407,2018-10-02 07:36:43.253896,3027.0,True,242,2018-10-02 01:50:43,242.5696361172524,346.0,232.0,275.3225,1.4913793103448276,20.0,18.0,25.812,1.1111111111111112
test,2018-09-30 05:09:09.625407,thanos::sroute:dca6268f-741a-4d1a-b1b0-aab13095a366,FTL,trip-153828414962515194,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-30 05:09:09.625407,2018-10-02 07:36:43.253896,3027.0,True,264,2018-10-02 01:17:30,264.1386082991381,379.0,251.0,300.827,1.5099601593625498,33.0,18.0,25.5045,1.8333333333333333
test,2018-09-30 05:09:09.625407,thanos::sroute:dca6268f-741a-4d1a-b1b0-aab13095a366,FTL,trip-153828414962515194,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-30 05:09:09.625407,2018-10-02 07:36:43.253896,3027.0,True,286,2018-10-02 00:41:30,287.46142257075167,415.0,269.0,324.9296,1.5427509293680297,36.0,18.0,24.1026,2.0
test,2018-09-30 05:09:09.625407,thanos::sroute:dca6268f-741a-4d1a-b1b0-aab13095a366,FTL,trip-153828414962515194,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-30 05:09:09.625407,2018-10-02 07:36:43.253896,3027.0,True,308,2018-10-02 00:20:30,308.9076239033868,436.0,286.0,347.69390000000004,1.5244755244755244,21.0,16.0,22.7643,1.3125
test,2018-09-30 05:09:09.625407,thanos::sroute:dca6268f-741a-4d1a-b1b0-aab13095a366,FTL,trip-153828414962515194,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-30 05:09:09.625407,2018-10-02 07:36:43.253896,3027.0,True,330,2018-10-01 23:35:29,331.6599443252185,481.0,307.0,378.6861,1.5667752442996743,45.0,21.0,30.9921,2.142857142857143
test,2018-09-30 05:09:09.625407,thanos::sroute:dca6268f-741a-4d1a-b1b0-aab13095a366,FTL,trip-153828414962515194,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-30 05:09:09.625407,2018-10-02 07:36:43.253896,3027.0,True,352,2018-10-01 23:08:30,352.23117202060564,508.0,326.0,405.517,1.5582822085889572,26.0,18.0,26.8309,1.4444444444444444
test,2018-09-30 05:09:09.625407,thanos::sroute:dca6268f-741a-4d1a-b1b0-aab13095a366,FTL,trip-153828414962515194,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-30 05:09:09.625407,2018-10-02 07:36:43.253896,3027.0,True,374,2018-10-01 22:44:30,374.45228123253696,532.0,344.0,430.8629,1.5465116279069768,24.0,17.0,25.346,1.411764705882353
test,2018-09-30 05:09:09.625407,thanos::sroute:dca6268f-741a-4d1a-b1b0-aab13095a366,FTL,trip-153828414962515194,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-30 05:09:09.625407,2018-10-02 07:36:43.253896,3027.0,True,396,2018-10-01 22:23:29,397.0392198036922,553.0,361.0,454.2255,1.5318559556786704,21.0,16.0,23.3626,1.3125
test,2018-09-30 05:09:09.625407,thanos::sroute:dca6268f-741a-4d1a-b1b0-aab13095a366,FTL,trip-153828414962515194,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-30 05:09:09.625407,2018-10-02 07:36:43.253896,3027.0,True,418,2018-10-01 21:59:29,419.6010024864413,577.0,381.0,482.3608,1.5144356955380578,24.0,19.0,28.1353,1.263157894736842
test,2018-09-30 05:09:09.625407,thanos::sroute:dca6268f-741a-4d1a-b1b0-aab13095a366,FTL,trip-153828414962515194,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-30 05:09:09.625407,2018-10-02 07:36:43.253896,3027.0,True,440,2018-10-01 21:38:30,441.23309822266566,598.0,402.0,512.3404,1.4875621890547264,20.0,29.0,38.1724,0.6896551724137931
test,2018-09-30 05:09:09.625407,thanos::sroute:dca6268f-741a-4d1a-b1b0-aab13095a366,FTL,trip-153828414962515194,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-30 05:09:09.625407,2018-10-02 07:36:43.253896,3027.0,True,462,2018-10-01 21:14:28,463.0237725452399,622.0,413.0,527.644,1.5060532687651331,24.0,19.0,26.6445,1.263157894736842
test,2018-09-30 05:09:09.625407,thanos::sroute:dca6268f-741a-4d1a-b1b0-aab13095a366,FTL,trip-153828414962515194,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-30 05:09:09.625407,2018-10-02 07:36:43.253896,3027.0,True,484,2018-10-01 20:47:30,489.0930115584986,649.0,434.0,558.3872,1.4953917050691243,26.0,25.0,36.3271,1.04
test,2018-09-30 05:09:09.625407,thanos::sroute:dca6268f-741a-4d1a-b1b0-aab13095a366,FTL,trip-153828414962515194,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-30 05:09:09.625407,2018-10-02 07:36:43.253896,3027.0,True,506,2018-10-01 20:11:29,506.353751325501,685.0,455.0,591.0115999999999,1.5054945054945057,36.0,20.0,32.6244,1.8
test,2018-09-30 05:09:09.625407,thanos::sroute:dca6268f-741a-4d1a-b1b0-aab13095a366,FTL,trip-153828414962515194,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-30 05:09:09.625407,2018-10-02 07:36:43.253896,3027.0,True,528,2018-10-01 19:32:30,528.0532606865382,724.0,468.0,601.7823000000001,1.547008547008547,38.0,22.0,32.7416,1.7272727272727273
test,2018-09-30 05:09:09.625407,thanos::sroute:dca6268f-741a-4d1a-b1b0-aab13095a366,FTL,trip-153828414962515194,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-30 05:09:09.625407,2018-10-02 07:36:43.253896,3027.0,True,550,2018-10-01 19:08:32,550.3380782767298,748.0,484.0,625.3973000000001,1.5454545454545454,23.0,16.0,23.6149,1.4375
